fact_unit,2012-12-10,2013-03-04,2013-03-05,2013-06-04,2013-09-25,2013-12-05,2014-02-24,2014-06-03,2014-09-18,2014-11-25,2015-03-03,2015-05-28,2015-09-17,2015-11-24,2016-02-26,2016-05-27,2016-09-08,2016-11-22,2017-03-01,2017-06-01,2017-09-07,2017-11-21,2018-02-27,2018-06-05,2018-09-13,2018-11-30,2019-02-27,2019-05-30,2019-09-09,2019-11-26,2020-02-25,2020-05-22,2020-09-04,2020-11-19,2021-02-23,2021-05-21,2021-09-03,2021-11-19,2022-02-23,2022-05-20,2022-09-06,2022-11-18,2023-02-22,2023-05-24,2023-09-01,2023-11-17,2024-02-21,2024-05-21,2024-09-06,2024-11-21,2025-02-14,2025-05-21,2025-08-29,2025-11-20
DeferredIncomeTaxAssetsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23100000.0,23100000.0,23100000.0,2399000000.0,2399000000.0,2399000000.0,2399000000.0,2424000000.0
DeferredIncomeTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1500000000.0,-1600000000.0,-1700000000.0,,1700000000.0,1700000000.0,218500000.0,
DeferredIncomeTaxLiabilities / USD,,,,,0.0,,,,2937000.0,,,,15605000.0,,,,9500000.0,,,,44400000.0,,,,54300000.0,,,,115400000.0,,,,136300000.0,,,,159700000.0,,,,197700000.0,,,,272400000.0,,,,318400000.0,,,,2086900000.0,
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28100000.0,28100000.0,28100000.0,387700000.0,387700000.0,387700000.0,387700000.0,89000000.0
DeferredIncomeTaxesAndTaxCredits / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500000.0,5300000.0,-3100000.0,-300000.0,-1691300000.0,-1818300000.0,12500000.0,-137000000.0
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,,,0.0,,,,0.0,,,,0.0,,,,-300000.0,,,,-400000.0,,,,-100000.0,,,,0.0,,,,-1300000.0,,,,-3000000.0,,,,100000.0,,,,100000.0,,,,100000.0,,,,400000.0,
DeferredTaxAssetsDeferredIncome / USD,,,,,,,,,,,,,30430000.0,,,,35300000.0,,,,62000000.0,,,,133500000.0,,,,128000000.0,,,,212800000.0,,,,272500000.0,,,,364900000.0,,,,475500000.0,,,,708100000.0,,,,1004900000.0,
DeferredTaxAssetsGross / USD,,,,,29564000.0,,,,40952000.0,,,,97110000.0,,,,148600000.0,,,,207500000.0,,,,523500000.0,,,,511900000.0,,,,705200000.0,,,,2409100000.0,,,,3140100000.0,,,,3697700000.0,,,,3899700000.0,,,,4341600000.0,
DeferredTaxAssetsNet / USD,,,,,9000.0,,,,3293000.0,,,,7801000.0,,,,10200000.0,,,,46200000.0,,,,59400000.0,,,,123900000.0,,,,143300000.0,,,,168700000.0,,,,206800000.0,,,,283600000.0,,,,313000000.0,,,,4098200000.0,
DeferredTaxAssetsOperatingLossCarryforwards / USD,,,,,10632000.0,,,,2170000.0,,,,32282000.0,,,,18400000.0,,,,5400000.0,,,,245300000.0,,,,189500000.0,,,,269900000.0,,,,348000000.0,,,,556700000.0,,,,759100000.0,,,,551000000.0,,,,585200000.0,
DeferredTaxAssetsTaxCreditCarryforwards / USD,,,,,3911000.0,,,,4702000.0,,,,8741000.0,,,,20100000.0,,,,41400000.0,,,,69300000.0,,,,113400000.0,,,,143300000.0,,,,179600000.0,,,,230800000.0,,,,317400000.0,,,,338900000.0,,,,175300000.0,
DeferredTaxAssetsTaxCreditCarryforwardsResearch / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,354800000.0,,,,626600000.0,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost / USD,,,,,2956000.0,,,,10619000.0,,,,17715000.0,,,,35900000.0,,,,55200000.0,,,,45400000.0,,,,21400000.0,,,,25900000.0,,,,33700000.0,,,,53900000.0,,,,59200000.0,,,,66000000.0,,,,75600000.0,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals / USD,,,,,12065000.0,,,,23461000.0,,,,7942000.0,,,,38900000.0,,,,43500000.0,,,,30000000.0,,,,59600000.0,,,,53300000.0,,,,116500000.0,,,,125000000.0,,,,141100000.0,,,,88500000.0,,,,109700000.0,
DeferredTaxAssetsValuationAllowance / USD,,,,,29555000.0,,,,37659000.0,,,,89309000.0,,,,138400000.0,,,,161300000.0,,,,464100000.0,,,,388000000.0,,,,561900000.0,,,,2240400000.0,,,,2933300000.0,,,,3414100000.0,,,,3586700000.0,,,,243400000.0,
DeferredTaxLiabilitiesDeferredExpense / USD,,,,,,,,,,,,,,,,,,,,,27700000.0,,,,36800000.0,,,,54400000.0,,,,94600000.0,,,,130800000.0,,,,165400000.0,,,,183600000.0,,,,186700000.0,,,,199100000.0,
DeferredTaxLiabilitiesLeasingArrangements / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61000000.0,,,,73500000.0,,,,115800000.0,
DeferredTaxLiabilitiesOther / USD,,,,,,,,,0.0,,,,565000.0,,,,1600000.0,,,,2500000.0,,,,4000000.0,,,,17700000.0,,,,15700000.0,,,,28900000.0,,,,32300000.0,,,,27800000.0,,,,58200000.0,,,,43500000.0,
Depreciation / USD,,,,,2167000.0,,,,6057000.0,,,,9800000.0,,,,14000000.0,,,,20300000.0,,,,33100000.0,,,,48600000.0,,,,74700000.0,,,,86200000.0,,,,96000000.0,,,,94200000.0,,,,92800000.0,,,,95900000.0,
DepreciationDepletionAndAmortization / USD,1150000.0,2474000.0,2474000.0,4193000.0,2189000.0,2053000.0,4468000.0,7221000.0,6134000.0,3146000.0,7082000.0,11638000.0,9892000.0,6100000.0,12900000.0,20300000.0,19400000.0,9200000.0,19500000.0,30700000.0,28900000.0,13600000.0,28000000.0,43100000.0,42800000.0,21300000.0,43400000.0,68000000.0,59800000.0,32500000.0,71300000.0,111600000.0,96400000.0,44000000.0,92400000.0,145600000.0,153800000.0,58000000.0,122900000.0,191600000.0,206100000.0,69000000.0,138700000.0,210100000.0,260400000.0,70700000.0,140600000.0,212900000.0,282600000.0,64300000.0,132900000.0,207200000.0,282200000.0,84000000.0
EarningsPerShareBasic / USD/shares,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,-0.7,,,,,,,,-0.87,,,-3.95,-2.76,-0.35,-0.67,-0.92,-1.73,0.07,0.35,0.7,-0.9,0.63,3.08,3.5,0.73,0.54
EarningsPerShareDiluted / USD/shares,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,-0.7,,,,,,,,-0.87,,,-3.95,-2.76,-0.35,-0.67,-0.92,-1.73,0.06,0.31,0.63,-0.9,0.56,2.74,3.14,0.64,0.49
EffectiveIncomeTaxRateContinuingOperations / pure,0.36,0.37,0.37,0.25,-0.039,-0.1,-0.155,-0.14,0.737,-0.189,-0.088,-0.027,-0.568,-0.04,-0.006,-0.035,-0.019,-0.121,-0.092,-0.103,-0.077,-0.084,-0.065,-0.091,-0.118,-0.149,-0.124,-0.057,-0.127,0.084,-0.028,-0.003,-0.16,-0.094,-0.153,-0.135,-0.098,-0.12,-0.105,-0.047,-0.152,-0.136,-0.146,-0.204,-0.073,0.419,0.123,0.151,-0.289,0.313,-3.643,-2.317,0.224,0.049
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate / pure,,,,,0.34,,,,0.34,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.268,,,,0.21,,,,0.21,,,,0.21,,,,0.21,,,,0.21,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance / pure,,,,,-0.269,,,,-0.854,,,,-0.325,,,,-0.213,,,,-0.288,,,,-0.254,,,,-0.403,,,,0.392,,,,-1.969,,,,-7.141,,,,-0.407,,,,-1.587,,,,0.155,
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential / pure,,,,,-0.018,,,,0.172,,,,-0.624,,,,-0.121,,,,-0.061,,,,-0.078,,,,-0.153,,,,0.199,,,,0.893,,,,6.675,,,,-0.031,,,,-0.165,,,,0.097,
EffectiveIncomeTaxRateReconciliationGiltiPercent / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,
EffectiveIncomeTaxRateReconciliationNondeductibleExpense / pure,,,,,,,,,,,,,,,,,,,,,,,,,-0.013,,,,-0.032,,,,-0.061,,,,-0.115,,,,-0.039,,,,-0.013,,,,-0.025,,,,0.023,
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost / pure,,,,,-0.069,,,,0.666,,,,0.161,,,,0.032,,,,-0.13,,,,-0.159,,,,0.017,,,,0.106,,,,0.449,,,,-0.051,,,,0.05,,,,0.836,,,,-0.126,
EffectiveIncomeTaxRateReconciliationOtherAdjustments / pure,,,,,-0.004,,,,0.074,,,,-0.05,,,,-0.029,,,,-0.052,,,,-0.026,,,,-0.008,,,,-0.062,,,,-0.001,,,,-0.015,,,,0.006,,,,0.0,,,,-0.007,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes / pure,,,,,0.046,,,,0.097,,,,0.01,,,,0.013,,,,0.046,,,,-0.017,,,,0.032,,,,0.057,,,,0.079,,,,0.03,,,,0.013,,,,0.027,,,,0.028,
EffectiveIncomeTaxRateReconciliationTaxCredits / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.099,,,,-0.415,,,,0.156,
EmployeeRelatedLiabilitiesCurrent / USD,11307000.0,11307000.0,11307000.0,11307000.0,11307000.0,22004000.0,22004000.0,22004000.0,,48727000.0,48727000.0,48727000.0,48727000.0,79800000.0,79800000.0,79800000.0,79800000.0,73500000.0,73500000.0,73500000.0,73500000.0,117500000.0,117500000.0,117500000.0,117500000.0,163700000.0,163700000.0,163700000.0,163700000.0,235500000.0,235500000.0,235500000.0,235500000.0,322200000.0,322200000.0,322200000.0,322200000.0,430600000.0,430600000.0,430600000.0,430600000.0,461100000.0,461100000.0,461100000.0,461100000.0,548300000.0,548300000.0,548300000.0,548300000.0,554700000.0,554700000.0,554700000.0,554700000.0,608000000.0
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized / USD,,,,,,,,282866000.0,320805000.0,327189000.0,528930000.0,510411000.0,557000000.0,570900000.0,924100000.0,879000000.0,822900000.0,1000000000.0,989700000.0,913000000.0,906800000.0,1100000000.0,976200000.0,920000000.0,1100000000.0,1400000000.0,1400000000.0,1400000000.0,1500000000.0,1600000000.0,1500000000.0,1600000000.0,1500000000.0,1800000000.0,2100000000.0,2000000000.0,2000000000.0,2300000000.0,2100000000.0,2000000000.0,1800000000.0,2000000000.0,2300000000.0,2100000000.0,2000000000.0,1900000000.0,2300000000.0,2200000000.0,2000000000.0,2200000000.0,2500000000.0,2400000000.0,2200000000.0,2200000000.0
EntityCommonStockSharesOutstanding / shares,68450201.0,69131653.0,69131653.0,71136115.0,71667163.0,72491140.0,74064857.0,77077404.0,79628471.0,80545942.0,82272834.0,83659846.0,85008892.0,85908948.0,88370472.0,89602652.0,90850457.0,91686431.0,92036258.0,91823907.0,91842364.0,91888958.0,91848283.0,92880096.0,93822985.0,94880870.0,93732953.0,95974993.0,96990480.0,97957435.0,99704863.0,96465888.0,96373294.0,95211700.0,97242603.0,97390878.0,97406113.0,98666401.0,98484393.0,99635390.0,99737936.0,302356927.0,302607942.0,305854824.0,308594604.0,315300000.0,323100000.0,323800000.0,325600000.0,328100000.0,662100000.0,666800000.0,668900000.0,697000000.0
EntityPublicFloat / USD,,,,,1873615675.0,,,,3496229947.0,,,,9283109783.0,,,,12713712655.0,,,,13100300364.0,,,,14002012218.0,,,,19595846244.0,,,,22950644677.0,,,,33296058434.0,,,,49978456856.0,,,,47351509692.0,,,,108100000000.0,,,,119700000000.0,
EquitySecuritiesFvNiUnrealizedGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6300000.0,16000000.0,20300000.0,-135300000.0,6000000.0
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchases / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648900000.0,648900000.0,648900000.0,648900000.0,649000000.0
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
FinancingReceivableAllowanceForCreditLossLoanSold / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30400000.0,37800000.0,
FinancingReceivableOriginatedFourYearsBeforeLatestFiscalYear / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17800000.0,18000000.0
FinancingReceivableOriginatedInCurrentFiscalYear / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820800000.0,1161300000.0,1161300000.0,1161300000.0,1161300000.0,435000000.0
FinancingReceivableOriginatedInFiscalYearBeforeLatestFiscalYear / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91300000.0,674300000.0,674300000.0,674300000.0,674300000.0,962000000.0
FinancingReceivableOriginatedThreeYearsBeforeLatestFiscalYear / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700000.0,54600000.0,54600000.0,54600000.0,54600000.0,9000000.0
FinancingReceivableOriginatedTwoYearsBeforeLatestFiscalYear / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136800000.0,36100000.0,36100000.0,36100000.0,36100000.0,306000000.0
FiniteLivedIntangibleAssetsAccumulatedAmortization / USD,,,,,,,613000.0,1433000.0,3091000.0,3091000.0,3091000.0,3091000.0,3091000.0,,,,11000000.0,,,20400000.0,20400000.0,,,30200000.0,30200000.0,46500000.0,46500000.0,46500000.0,46500000.0,100100000.0,100100000.0,100100000.0,100100000.0,174100000.0,174100000.0,174100000.0,174100000.0,289400000.0,289400000.0,289400000.0,289400000.0,414400000.0,414400000.0,414400000.0,414400000.0,519300000.0,519300000.0,519300000.0,519300000.0,640200000.0,640200000.0,640200000.0,640200000.0,407000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive / USD,,,,,,,3028000.0,16173000.0,10846000.0,13906000.0,13906000.0,13906000.0,10287000.0,,,,4200000.0,,,13000000.0,8500000.0,,,37500000.0,18800000.0,18200000.0,18200000.0,31600000.0,29500000.0,30800000.0,38000000.0,72500000.0,34800000.0,49500000.0,102000000.0,,53500000.0,,,,,,,,,,,,,,,,237700000.0,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths / USD,,,,,,,,,6572000.0,,,,9295000.0,,,,8700000.0,,,,10700000.0,,,,27800000.0,,,,66100000.0,,,,90300000.0,,,125700000.0,125700000.0,100300000.0,101100000.0,101100000.0,,91100000.0,97100000.0,97900000.0,,84200000.0,120500000.0,120700000.0,,140600000.0,141600000.0,141900000.0,155900000.0,125000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear / USD,,,,,,,802000.0,1658000.0,,5817000.0,3939000.0,1968000.0,,,,,,,,2700000.0,,,,7000000.0,,37100000.0,22700000.0,14300000.0,,52500000.0,37000000.0,22900000.0,,74100000.0,62700000.0,31700000.0,,94600000.0,63400000.0,31600000.0,,72000000.0,50700000.0,25200000.0,,73000000.0,66600000.0,33200000.0,,124500000.0,80600000.0,37500000.0,,116000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive / USD,,,,,,,484000.0,5412000.0,5327000.0,6525000.0,6525000.0,6525000.0,8071000.0,,,,6500000.0,,,8900000.0,4400000.0,,,21200000.0,18800000.0,20400000.0,20400000.0,24500000.0,26100000.0,30100000.0,33300000.0,51100000.0,37800000.0,44500000.0,72300000.0,,54300000.0,,,,,,,,,,,,,,,,61700000.0,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour / USD,,,,,,,875000.0,5803000.0,5412000.0,6610000.0,6631000.0,6631000.0,8097000.0,,,,8100000.0,,,10600000.0,8900000.0,,,25700000.0,21200000.0,32900000.0,32900000.0,50400000.0,33600000.0,37600000.0,41400000.0,59100000.0,51000000.0,58200000.0,86000000.0,75900000.0,75900000.0,55100000.0,55600000.0,55600000.0,,28500000.0,34600000.0,35300000.0,,13700000.0,50000000.0,50200000.0,,62800000.0,63900000.0,64200000.0,78200000.0,62000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree / USD,,,,,,,1400000.0,6395000.0,5803000.0,7000000.0,7131000.0,7131000.0,8203000.0,,,,8200000.0,,,10600000.0,10600000.0,,,27700000.0,25700000.0,37400000.0,37400000.0,54900000.0,59600000.0,63500000.0,67500000.0,85300000.0,59100000.0,68200000.0,96000000.0,89600000.0,89600000.0,76700000.0,77400000.0,77400000.0,,55600000.0,61600000.0,62400000.0,,35300000.0,71600000.0,71800000.0,,88800000.0,89900000.0,90100000.0,104200000.0,78000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo / USD,,,,,,,1544000.0,6572000.0,6395000.0,7593000.0,7724000.0,7724000.0,8703000.0,,,,8300000.0,,,10700000.0,10600000.0,,,27800000.0,27700000.0,39400000.0,39400000.0,56900000.0,64100000.0,68000000.0,72000000.0,89700000.0,85200000.0,94300000.0,122100000.0,99600000.0,99600000.0,90400000.0,91100000.0,91100000.0,,77400000.0,83400000.0,84200000.0,,62400000.0,98700000.0,98900000.0,,109700000.0,110700000.0,111000000.0,125000000.0,104000000.0
FiniteLivedIntangibleAssetsNet / USD,,,,,,,8133000.0,42013000.0,40355000.0,40355000.0,40355000.0,40355000.0,40355000.0,,,,52700000.0,,,44000000.0,44000000.0,,,53700000.0,53700000.0,140000000.0,140000000.0,140000000.0,140000000.0,279000000.0,279000000.0,279000000.0,279000000.0,388800000.0,541100000.0,530300000.0,358200000.0,471300000.0,443900000.0,412100000.0,,380600000.0,380600000.0,380600000.0,,311500000.0,311500000.0,311500000.0,,809600000.0,771400000.0,730200000.0,762700000.0,723000000.0
FinitelivedIntangibleAssetsAcquired1 / USD,,,,,,,,,5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476000000.0,476000000.0,476000000.0,476000000.0,
ForeignCurrencyTransactionGainLossBeforeTax / USD,,,,,,,,,,,,,,,,,,,,,-3000000.0,,,,0.0,-600000.0,-1800000.0,900000.0,-3400000.0,0.0,-1200000.0,-1300000.0,1700000.0,400000.0,-2000000.0,-1800000.0,-3500000.0,,,,-6700000.0,-3900000.0,-5600000.0,-2100000.0,-5400000.0,4400000.0,-2900000.0,-5100000.0,1800000.0,5100000.0,-1400000.0,2900000.0,-7900000.0,-8000000.0
GeneralAndAdministrativeExpense / USD,5157000.0,10925000.0,10925000.0,17355000.0,13108000.0,8956000.0,18703000.0,30971000.0,26207000.0,14125000.0,33858000.0,57575000.0,42719000.0,19000000.0,46000000.0,73000000.0,73100000.0,30800000.0,65000000.0,98500000.0,101600000.0,41600000.0,88800000.0,133100000.0,138400000.0,65700000.0,119000000.0,201100000.0,198300000.0,76600000.0,130300000.0,192600000.0,257800000.0,69800000.0,146000000.0,228900000.0,261800000.0,86700000.0,190700000.0,285400000.0,299600000.0,104100000.0,201800000.0,296600000.0,391100000.0,99500000.0,218900000.0,333100000.0,405000000.0,120100000.0,421600000.0,540200000.0,447700000.0,98000000.0
Goodwill / USD,,,,,,,0.0,0.0,0.0,155033000.0,155033000.0,155033000.0,0.0,163500000.0,163500000.0,163500000.0,163500000.0,163500000.0,163500000.0,163500000.0,163500000.0,238800000.0,238800000.0,238800000.0,238800000.0,522800000.0,522800000.0,522800000.0,522800000.0,1352300000.0,1352300000.0,1352300000.0,1352300000.0,1812900000.0,1812900000.0,1812900000.0,1812900000.0,2710100000.0,2710100000.0,2710100000.0,2710100000.0,2747700000.0,2747700000.0,2747700000.0,2747700000.0,2926800000.0,2926800000.0,2926800000.0,2926800000.0,3350100000.0,3350100000.0,3350100000.0,3350100000.0,4567000000.0
GoodwillAcquiredDuringPeriod / USD,,,,,,,10094000.0,155086000.0,155033000.0,,,,155033000.0,,,,,,,75300000.0,75300000.0,,,283400000.0,284000000.0,113600000.0,113600000.0,504500000.0,829500000.0,48100000.0,159400000.0,460600000.0,460600000.0,157600000.0,772500000.0,902100000.0,899100000.0,22200000.0,21200000.0,21200000.0,37600000.0,,164600000.0,179100000.0,179100000.0,,445900000.0,445900000.0,423300000.0,700700000.0,700700000.0,700700000.0,1216500000.0,
GrossProfit / USD,42273000.0,83443000.0,83443000.0,130510000.0,86324000.0,61744000.0,130625000.0,204224000.0,184585000.0,94373000.0,197937000.0,308927000.0,286351000.0,138900000.0,297200000.0,467000000.0,438600000.0,218000000.0,458500000.0,709400000.0,676600000.0,296900000.0,606300000.0,914400000.0,1008500000.0,360500000.0,746700000.0,1154500000.0,1278700000.0,472500000.0,981100000.0,1502800000.0,1628500000.0,554200000.0,1137800000.0,1748900000.0,2091200000.0,668200000.0,1377500000.0,2120800000.0,2408900000.0,866800000.0,1778400000.0,2724600000.0,2981200000.0,1101500000.0,2290400000.0,3536500000.0,3782800000.0,1405300000.0,2881300000.0,4352500000.0,4983000000.0,1585000000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic / USD,,,,,-12654000.0,,,,1646000.0,,,,5198000.0,,,,-149300000.0,,,,-21300000.0,,,,-195300000.0,,,,-205800000.0,,,,-181100000.0,,,,-198100000.0,,,,-56100000.0,,,,-482200000.0,,,,-152300000.0,,,,374300000.0,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest / USD,,,,,,,,,,,,,,,,,,,,,,,,,-172300000.0,-55000000.0,-79000000.0,-122200000.0,-180100000.0,-41800000.0,-39800000.0,-60900000.0,-105300000.0,-54500000.0,-115600000.0,-183400000.0,-74600000.0,-82300000.0,-212300000.0,-362700000.0,-231800000.0,-91200000.0,-172000000.0,-224500000.0,-465000000.0,34400000.0,118800000.0,249800000.0,-207200000.0,282600000.0,418100000.0,669300000.0,566300000.0,368000000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign / USD,,,,,602000.0,,,,1153000.0,,,,-23854000.0,,,,-72900000.0,,,,-100600000.0,,,,23000000.0,,,,25700000.0,,,,75800000.0,,,,123500000.0,,,,-175700000.0,,,,17200000.0,,,,-54900000.0,,,,192000000.0,
IncomeTaxExpenseBenefit / USD,2322000.0,2610000.0,2610000.0,1773000.0,476000.0,312000.0,824000.0,1632000.0,2062000.0,1247000.0,3853000.0,5125000.0,10590000.0,1200000.0,500000.0,4000000.0,4300000.0,4300000.0,8200000.0,15000000.0,9400000.0,4400000.0,7200000.0,14900000.0,20400000.0,8200000.0,9800000.0,7000000.0,22900000.0,-3500000.0,1100000.0,200000.0,16900000.0,5100000.0,17700000.0,24700000.0,7300000.0,9900000.0,22200000.0,16900000.0,35200000.0,12400000.0,25100000.0,45800000.0,33900000.0,14400000.0,14600000.0,37800000.0,59800000.0,88400000.0,-1523000000.0,-1550600000.0,126600000.0,17000000.0
IncomeTaxReconciliationTaxSettlements / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28900000.0,28900000.0,0.0,,28900000.0,28900000.0,0.0,,,,28900000.0,
IncomeTaxesPaidNet / USD,,,,,32000.0,,,,1355000.0,,,,304000.0,,,,1500000.0,,,,17500000.0,,,,7100000.0,,,,9000000.0,,,,11200000.0,,,,22000000.0,,,,17200000.0,,,,24900000.0,,,,34600000.0,,,,147100000.0,
IncreaseDecreaseInAccountsPayable / USD,736000.0,-1165000.0,-1165000.0,5079000.0,2734000.0,1076000.0,1716000.0,3347000.0,3779000.0,-205000.0,-4387000.0,8965000.0,5830000.0,-4500000.0,-1900000.0,-3900000.0,-1100000.0,5200000.0,13600000.0,11700000.0,-3500000.0,1800000.0,200000.0,2800000.0,15100000.0,4200000.0,-6400000.0,-4600000.0,5900000.0,-800000.0,-11200000.0,23200000.0,3700000.0,-2500000.0,-17300000.0,-22800000.0,32300000.0,-17700000.0,-23600000.0,3400000.0,-12800000.0,37600000.0,59800000.0,51600000.0,-11800000.0,-1000000.0,700000.0,-36300000.0,69300000.0,-400000.0,47300000.0,-20500000.0,1000000.0,97000000.0
IncreaseDecreaseInAccountsReceivable / USD,5602000.0,-5604000.0,-5604000.0,9119000.0,15436000.0,10727000.0,22944000.0,45847000.0,15965000.0,3978000.0,-1371000.0,27220000.0,41819000.0,-19300000.0,-300000.0,15000000.0,47900000.0,-16000000.0,42000000.0,55300000.0,76800000.0,-2200000.0,37300000.0,14900000.0,136400000.0,-80300000.0,-68000000.0,-71800000.0,42100000.0,-86600000.0,-53900000.0,-63800000.0,33700000.0,-83900000.0,-43100000.0,67200000.0,108700000.0,-382300000.0,-398700000.0,-301300000.0,435600000.0,-428400000.0,-288300000.0,100000.0,172400000.0,-904400000.0,-864600000.0,-699300000.0,902000000.0,-1050200000.0,-568000000.0,-748900000.0,320300000.0,-1486000000.0
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities / USD,2096000.0,5657000.0,5657000.0,3834000.0,6340000.0,4819000.0,17640000.0,13097000.0,7846000.0,3433000.0,8353000.0,131043000.0,15461000.0,1000000.0,21800000.0,27500000.0,1100000.0,5900000.0,25600000.0,28200000.0,35600000.0,8400000.0,31000000.0,39200000.0,21000000.0,43800000.0,47500000.0,41900000.0,54100000.0,12500000.0,-11600000.0,-10700000.0,49300000.0,-25200000.0,-31800000.0,-47100000.0,-20600000.0,-20000000.0,-57100000.0,-64400000.0,-39800000.0,-23400000.0,-50700000.0,-30300000.0,-28500000.0,-28100000.0,-113900000.0,-78700000.0,-44900000.0,-33800000.0,199800000.0,227400000.0,-74800000.0,-94000000.0
IncreaseDecreaseInContractWithCustomerLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,378200000.0,496600000.0,102500000.0,243800000.0,339100000.0,582600000.0,125500000.0,307700000.0,453700000.0,590200000.0,136800000.0,334600000.0,547100000.0,893300000.0,134200000.0,425200000.0,835400000.0,1196100000.0,185600000.0,559600000.0,1094900000.0,1970000000.0,146400000.0,518500000.0,867700000.0,2301700000.0,-416000000.0
IncreaseDecreaseInEmployeeRelatedLiabilities / USD,,,,,,,,,2066000.0,1614000.0,7709000.0,6792000.0,10697000.0,-12800000.0,4400000.0,4800000.0,26300000.0,-27000000.0,-8600000.0,-23400000.0,31100000.0,-14500000.0,5300000.0,1700000.0,-6300000.0,-43000000.0,-4300000.0,-24400000.0,42800000.0,-65000000.0,-21000000.0,-22700000.0,44200000.0,-109900000.0,-61100000.0,-71600000.0,66800000.0,-134800000.0,-64200000.0,-72700000.0,75700000.0,-179800000.0,-100800000.0,-65400000.0,105100000.0,-192300000.0,-68300000.0,-119200000.0,30400000.0,-216900000.0,-98300000.0,-165000000.0,84400000.0,-201000000.0
